Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
25/03/2000;0;null;null;null;6;0;null;null;25.4;25;null;97;14;2;60
25/03/2000;1200;null;null;null;8;0;null;null;23;22.8;null;98;18;2;70
25/03/2000;1800;null;null;null;8;0;null;null;32.4;26.4;null;61;23;2;70
26/03/2000;0;null;null;null;10;1;null;null;27.6;26;null;88;0;0;50
26/03/2000;1200;null;null;null;6;0;null;null;25.2;24;null;90;23;1;70
26/03/2000;1800;null;null;null;8;0;null;null;32.4;26.4;null;61;23;2;70
27/03/2000;0;null;null;null;8;0;null;null;25;23.2;null;85;32;2;60
27/03/2000;1200;null;null;null;10;0;null;null;23.4;22.8;null;95;36;1;60
27/03/2000;1800;null;null;null;9;0;null;null;28.4;25;null;75;36;3;60
28/03/2000;0;null;null;null;3;0;null;null;26.6;25;null;87;5;1;60
28/03/2000;1200;null;null;null;9;0;null;null;24.6;24.4;null;98;14;1;60
28/03/2000;1800;null;null;null;8;0;null;null;30.8;25.8;null;66;27;3;70
29/03/2000;0;null;null;null;0;0;null;null;27.6;25.8;null;86;0;0;70
29/03/2000;1200;null;null;null;10;1.8;null;null;23;22.2;null;93;18;1;50
29/03/2000;1800;null;null;null;10;0;null;null;26.4;24.2;null;83;18;5;60
30/03/2000;0;null;null;null;0;0;null;null;24.4;23.6;null;93;0;0;60
30/03/2000;1200;null;null;null;10;0;null;null;23.6;23.4;null;98;23;2;50
30/03/2000;1800;null;null;null;6;0;null;null;29;24.8;null;70;27;3;70
31/03/2000;0;null;null;null;6;0;null;null;26.4;25.2;null;90;0;0;60
31/03/2000;1200;null;null;null;10;1;null;null;23.6;23.2;null;96;23;1;50
31/03/2000;1800;null;null;null;8;0;null;null;30.6;25.8;null;67;23;3;70
01/04/2000;0;null;null;null;0;0;null;null;26.2;25;null;90;18;1;70
01/04/2000;1200;null;null;null;9;0;null;null;24.6;24.2;null;97;14;1;60
01/04/2000;1800;null;null;null;5;0;null;null;30;26;null;72;23;3;50
02/04/2000;0;null;null;null;10;16.4;null;null;25;24.2;null;93;23;1;50
02/04/2000;1200;null;null;null;9;1;null;null;24.2;24;null;98;23;1;60
02/04/2000;1800;null;null;null;9;1.8;null;null;27.6;25.6;null;84;36;2;60
03/04/2000;0;null;null;null;9;0;null;null;24.2;23.8;null;97;14;1;60
03/04/2000;1200;null;null;null;9;2;null;null;23.2;23;null;98;18;1;50
03/04/2000;1800;null;null;null;9;0;null;null;29.2;26;null;77;14;5;70
04/04/2000;0;null;null;null;10;17.2;null;null;24;23.8;null;98;36;1;50
04/04/2000;1200;null;null;null;9;0;null;null;23.6;23.4;null;98;36;1;50
04/04/2000;1800;null;null;null;6;0;null;null;30.4;25.6;null;67;32;2;60
05/04/2000;0;null;null;null;1;1;null;null;25.6;24.6;null;92;32;1;60
05/04/2000;1200;null;null;null;9;0;null;null;24.2;23.8;null;97;14;1;50
05/04/2000;1800;null;null;null;5;0;null;null;30.6;25.4;null;64;14;3;60
06/04/2000;0;null;null;null;1;6.2;null;null;26.2;25.4;null;93;14;1;60
06/04/2000;1200;null;null;null;5;0;null;null;26;25;null;92;14;1;70
06/04/2000;1800;null;null;null;7;0;null;null;31.6;26.4;null;65;36;4;84
07/04/2000;0;null;null;null;2;0;null;null;26.2;25;null;90;23;1;70
07/04/2000;1200;null;null;null;10;0;null;null;25;24.2;null;93;23;1;50
07/04/2000;1800;null;null;null;6;0;null;null;30.6;26.2;null;69;32;1;60
08/04/2000;0;null;null;null;8;0;null;null;28.2;26.2;null;85;0;0;60
08/04/2000;1200;null;null;null;8;1.6;null;null;25.8;24.8;null;92;14;1;60
08/04/2000;1800;null;null;null;8;0;null;null;32;26.4;null;63;23;2;84
09/04/2000;0;null;null;null;8;6.1;null;null;25.6;25;null;95;18;1;60
09/04/2000;1200;null;null;null;9;2;null;null;24.2;24;null;98;14;1;60
09/04/2000;1800;null;null;null;8;0;null;null;31.4;26.6;null;67;23;4;70
10/04/2000;0;null;null;null;8;4.6;null;null;25.4;25;null;97;14;1;60
10/04/2000;1200;null;null;null;8;0;null;null;26;25;null;92;18;1;70
10/04/2000;1800;null;null;null;6;0;null;null;32.4;26.6;null;62;14;1;60
11/04/2000;0;null;null;null;0;0;null;null;27.6;26.2;null;89;0;0;70
11/04/2000;1200;null;null;null;9;9;null;null;24.8;24.6;null;98;23;1;50
11/04/2000;1800;null;null;null;9;0.4;null;null;28.6;26.4;null;83;18;1;60
12/04/2000;0;null;null;null;5;0;null;null;27.8;26.4;null;89;23;1;60
12/04/2000;1200;null;null;null;9;0;null;null;25;24.4;null;95;5;1;60
12/04/2000;1800;null;null;null;6;0;null;null;30.6;26.2;null;69;5;1;60
13/04/2000;0;null;null;null;7;1;null;null;26;25;null;92;5;1;60
13/04/2000;1200;null;null;null;9;0;null;null;24.6;24;null;95;5;1;60
